time, sat, X, Y, Z, Vx, Vy, Vz, clock, dclock
2024-01-07T06:30:00.000000000,G25,-16132.394719,-20287.505435,-6757.444888,nan,nan,nan,484.368174,8.242299628750668e-72
2024-01-07T06:30:00.000000000,G26,-18824.913049,2914.607945,18506.500627,nan,nan,nan,202.587683,3.6932155409604185e-33
2024-01-07T06:30:00.000000000,G28,-25402.467901,4860.664272,-6053.794686,nan,nan,nan,-91.461797,1.657444526002519e-76
2024-01-07T06:30:00.000000000,G29,-6284.617201,-19501.131271,16799.41127,nan,nan,nan,-609.016208,8.418057967211568e-53
2024-01-07T06:30:00.000000000,G30,24169.852527,948.307352,11394.108441,nan,nan,nan,-448.43856,2.9119434138859394e-57
2024-01-07T06:30:00.000000000,G31,-24801.882445,9661.333671,2766.078224,nan,nan,nan,-227.144876,2.4846222806818814e-91
2024-01-07T06:30:00.000000000,G32,-15278.322259,-176.375376,-21517.462408,nan,nan,nan,-603.126705,1.5697335373622197e-76
2024-01-07T06:45:00.000000000,G01,-219.908254,15458.019615,-21900.181973,nan,nan,nan,165.464088,6.9452534777611e-310
2024-01-07T06:45:00.000000000,G02,-7626.436971,17590.202925,-17780.692716,nan,nan,nan,-504.519902,0.0
2024-01-07T06:45:00.000000000,G03,5672.080191,19304.734322,-17540.68241,nan,nan,nan,109.143624,3.508187139430077e-33
2024-01-07T06:45:00.000000000,G04,-826.239565,25949.860197,5258.895337,nan,nan,nan,259.686363,5.879856601353486e-62
2024-01-07T06:45:00.000000000,G05,5896.025409,-13989.502141,21612.450278,nan,nan,nan,-157.039116,1.7315049853522524e-153
2024-01-07T06:45:00.000000000,G06,25294.374072,-5760.184214,-5868.125394,nan,nan,nan,453.163118,2.990695202037854e-67
2024-01-07T06:45:00.000000000,G07,15234.43696,9445.011696,20223.438229,nan,nan,nan,-31.202947,6.013470017005207e-154
2024-01-07T06:45:00.000000000,G08,-5298.469146,25526.363718,3603.625115,nan,nan,nan,-160.856585,3.0556346758863414e-57
2024-01-07T06:45:00.000000000,G09,8492.695261,19939.776247,15229.130773,nan,nan,nan,50.941143,7.410233002201628e-38
2024-01-07T06:45:00.000000000,G10,-22857.053178,-9308.024983,-10042.10273,nan,nan,nan,-68.346575,6.226662775854032e-38
2024-01-07T06:45:00.000000000,G11,23093.224252,-11961.12933,5288.136208,nan,nan,nan,-530.639436,6.045620468159772e-154
2024-01-07T06:45:00.000000000,G12,-4122.120583,-19930.033984,-17389.112625,nan,nan,nan,-465.375367,6.013470019003879e-154
2024-01-07T06:45:00.000000000,G13,13345.046754,-20072.352254,10703.243668,nan,nan,nan,613.404017,1.3037280522153405e-76
2024-01-07T06:45:00.000000000,G14,22653.137118,12217.675744,-6909.784639,nan,nan,nan,291.962031,2.0896088510651078e-76
2024-01-07T06:45:00.000000000,G15,2169.44858,-26084.573743,3281.181386,nan,nan,nan,114.708862,7.723290777175443e-43
2024-01-07T06:45:00.000000000,G16,-13078.992802,8121.165364,21361.428503,nan,nan,nan,-389.142708,1.358880437205232e-153
2024-01-07T06:45:00.000000000,G17,13498.524673,6904.511008,-21362.377555,nan,nan,nan,720.44115,6.013470485347049e-154
2024-01-07T06:45:00.000000000,G18,-16091.822408,-8075.816817,19602.813966,nan,nan,nan,-526.006789,3.6580146893746695e-86
2024-01-07T06:45:00.000000000,G19,15743.600745,-2772.80437,-21338.322524,nan,nan,nan,423.11812,3.50144559910709e-33
2024-01-07T06:45:00.000000000,G20,17745.678218,-5800.513953,18883.865156,nan,nan,nan,392.767389,3.3779746749707203e-57
2024-01-07T06:45:00.000000000,G21,-11382.020478,17694.37708,-15102.488488,nan,nan,nan,139.186938,3.941792678752083e-62
2024-01-07T06:45:00.000000000,G22,21328.629952,7122.863382,-13468.406411,nan,nan,nan,52.513354,6.013606962641704e-154
2024-01-07T06:45:00.000000000,G23,-20713.209521,-16699.434604,1775.027504,nan,nan,nan,130.542495,1.084643459578899e-42
2024-01-07T06:45:00.000000000,G24,7562.892066,-18597.577673,-17588.019894,nan,nan,nan,-409.060811,3.6715636358557663e-62
2024-01-07T06:45:00.000000000,G25,-15301.468313,-19920.529525,-9376.60097,nan,nan,nan,484.369366,6.1248126048060535e-62
2024-01-07T06:45:00.000000000,G26,-20397.924793,1584.628943,16982.112723,nan,nan,nan,202.58462,3.508971781775427e-33
2024-01-07T06:45:00.000000000,G28,-24711.173474,4320.582169,-8739.705929,nan,nan,nan,-91.471693,6.03837629552556e-154
2024-01-07T06:45:00.000000000,G29,-5687.429255,-21224.308893,14802.238147,nan,nan,nan,-609.015915,1.6591536798460288e-76
2024-01-07T06:45:00.000000000,G30,22926.72561,1662.049333,13655.395562,nan,nan,nan,-448.434493,3.661938907761316e-86
2024-01-07T06:45:00.000000000,G31,-25047.932864,9487.788095,-46.443744,nan,nan,nan,-227.145048,3.055634685233406e-57
2024-01-07T06:45:00.000000000,G32,-14893.722088,-2658.24246,-21640.884411,nan,nan,nan,-603.129457,7.118766561872482e-67
2024-01-07T07:00:00.000000000,G01,-2439.873959,16329.001533,-21075.863663,nan,nan,nan,165.465009,6.9452534777611e-310
2024-01-07T07:00:00.000000000,G02,-9487.04918,18412.910639,-15992.488019,nan,nan,nan,-504.514864,0.0
2024-01-07T07:00:00.000000000,G03,3947.228626,18165.368759,-19158.678219,nan,nan,nan,109.167111,7.860511266245592e-67
2024-01-07T07:00:00.000000000,G04,-1137.419124,26350.859845,2433.505086,nan,nan,nan,259.695203,1.824432941423291e-76
2024-01-07T07:00:00.000000000,G05,8009.370439,-12619.552158,21782.045486,nan,nan,nan,-157.040725,8.418073898131154e-53
2024-01-07T07:00:00.000000000,G06,24591.462313,-5286.60447,-8614.281614,nan,nan,nan,453.151561,1.4922060021940515e-76
2024-01-07T07:00:00.000000000,G07,13192.518884,10421.288876,21137.933175,nan,nan,nan,-31.211634,6.048562244737574e-154
2024-01-07T07:00:00.000000000,G08,-5550.234981,24916.744389,6395.756312,nan,nan,nan,-160.858536,1.4833718518520388e-76
2024-01-07T07:00:00.000000000,G09,8154.323755,21552.694705,13071.219612,nan,nan,nan,50.952078,9.964234542112477e-48
2024-01-07T07:00:00.000000000,G10,-23582.076855,-10032.531516,-7398.496093,nan,nan,nan,-68.34752,6.045517576478148e-154
2024-01-07T07:00:00.000000000,G11,23591.624681,-11896.032244,2465.061416,nan,nan,nan,-530.652317,2.638898970652354e-71
2024-01-07T07:00:00.000000000,G12,-2488.026601,-18724.602642,-18985.749239,nan,nan,nan,-465.378766,1.357999562323666e-153
2024-01-07T07:00:00.000000000,G13,13208.465145,-18665.857543,13120.722512,nan,nan,nan,613.407508,6.013561485179817e-154
2024-01-07T07:00:00.000000000,G14,22990.809708,12820.76771,-4187.596904,nan,nan,nan,291.971282,1.5204215307654093e-52
2024-01-07T07:00:00.000000000,G15,2538.86039,-25507.365963,6027.248582,nan,nan,nan,114.712357,1.4264443186916932e-153
2024-01-07T07:00:00.000000000,G16,-14917.774012,6468.732139,20761.953597,nan,nan,nan,-389.135803,3.3312847630460745e+35
2024-01-07T07:00:00.000000000,G17,13023.870483,9358.037922,-20713.443327,nan,nan,nan,720.440289,5.8845821011804214e-62
2024-01-07T07:00:00.000000000,G18,-14006.311057,-9040.995924,20734.143627,nan,nan,nan,-526.015235,2.4858395804346544e-91
2024-01-07T07:00:00.000000000,G19,15286.877289,-381.071139,-21876.330988,nan,nan,nan,423.123036,2.473798272239491e-91
2024-01-07T07:00:00.000000000,G20,19533.554471,-4745.527963,17330.37682,nan,nan,nan,392.765588,5.516863689636308e-48
2024-01-07T07:00:00.000000000,G21,-13008.025841,18297.630726,-12900.290801,nan,nan,nan,139.186335,3.781406365191179e+77
2024-01-07T07:00:00.000000000,G22,22284.575492,8274.80662,-11106.3615,nan,nan,nan,52.507864,2.4234180874103143e-52
2024-01-07T07:00:00.000000000,G23,-20306.938198,-16653.319258,4621.649093,nan,nan,nan,130.549039,1.5071663681087988e-153
2024-01-07T07:00:00.000000000,G24,9297.93134,-19317.758829,-15814.448803,nan,nan,nan,-409.067397,6.013607074220216e-154
2024-01-07T07:00:00.000000000,G25,-14223.733067,-19430.994805,-11838.886624,nan,nan,nan,484.370551,6.038234040960929e-154
2024-01-07T07:00:00.000000000,G26,-21871.40447,434.451783,15166.419375,nan,nan,nan,202.581578,6.554909140857642e-260
2024-01-07T07:00:00.000000000,G28,-23782.248896,3618.184546,-11275.277684,nan,nan,nan,-91.481732,1.313071722328749e-71
2024-01-07T07:00:00.000000000,G29,-5228.832321,-22739.734898,12548.417677,nan,nan,nan,-609.015721,3.220539766422209e-57
2024-01-07T07:00:00.000000000,G30,21498.936725,2530.407624,15686.291693,nan,nan,nan,-448.430438,6.049996302087833e-154
2024-01-07T07:00:00.000000000,G31,-25010.547118,9209.325132,-2858.204646,nan,nan,nan,-227.145362,1.3518608939286462e-153
2024-01-07T07:00:00.000000000,G32,-14638.753182,-5146.99233,-21385.350059,nan,nan,nan,-603.132196,6.013470016999094e-154
2024-01-07T07:15:00.000000000,G01,-4509.672703,17277.480449,-19897.451889,nan,nan,nan,165.465894,6.9452534777611e-310
2024-01-07T07:15:00.000000000,G02,-11111.004888,19212.178359,-13916.552638,nan,nan,nan,-504.509817,0.0
2024-01-07T07:15:00.000000000,G03,2023.247824,17035.702418,-20451.948352,nan,nan,nan,109.190672,1.398043286095289e-76
2024-01-07T07:15:00.000000000,G04,-1401.173898,26445.164103,-434.114431,nan,nan,nan,259.704054,1.398043286095289e-76
2024-01-07T07:15:00.000000000,G05,10189.429774,-11365.118538,21570.741526,nan,nan,nan,-157.041556,1.202e-320
2024-01-07T07:15:00.000000000,G06,23645.732884,-4636.59894,-11212.624657,nan,nan,nan,453.14,6.9452534777611e-310
2024-01-07T07:15:00.000000000,G07,11128.983387,11541.448404,21706.466239,nan,nan,nan,-31.220043,0.0
2024-01-07T07:15:00.000000000,G08,-5827.369928,24007.687513,9074.728689,nan,nan,nan,-160.860013,0.0
2024-01-07T07:15:00.000000000,G09,7905.501142,22922.721197,10686.632598,nan,nan,nan,50.962956,2.92749500731877e+25
2024-01-07T07:15:00.000000000,G10,-24088.883147,-10548.575072,-4629.14395,nan,nan,nan,-68.348286,7.108305959953049e-38
2024-01-07T07:15:00.000000000,G11,23799.506376,-11722.968646,-400.556005,nan,nan,nan,-530.665192,1.3980432860952882e-76
2024-01-07T07:15:00.000000000,G12,-663.912939,-17512.32513,-20263.703423,nan,nan,nan,-465.382321,1.3980445937546287e-76
2024-01-07T07:15:00.000000000,G13,13098.268721,-16994.582961,15307.310057,nan,nan,nan,613.410598,6.771929437438874e-43
2024-01-07T07:15:00.000000000,G14,23101.994751,13230.926197,-1394.09579,nan,nan,nan,291.98056,1.2073681496971728e-153
2024-01-07T07:15:00.000000000,G15,2969.116614,-24641.429297,8666.830954,nan,nan,nan,114.715942,1.3006681864459037e-90
2024-01-07T07:15:00.000000000,G16,-16765.153461,4972.507207,19797.507631,nan,nan,nan,-389.129159,1.6571665275042367e-47
2024-01-07T07:15:00.000000000,G17,12689.022706,11737.015437,-19693.076903,nan,nan,nan,720.439814,4.0127247590596805e-57
2024-01-07T07:15:00.000000000,G18,-11878.420085,-10167.007532,21510.488943,nan,nan,nan,-526.023671,2.742614614156658e-57
2024-01-07T07:15:00.000000000,G19,14954.520844,2067.385385,-22043.417813,nan,nan,nan,423.1276,1.5176533563912313e-47
2024-01-07T07:15:00.000000000,G20,21195.98484,-3855.792813,15478.01753,nan,nan,nan,392.763846,8.46288798258444e-53
2024-01-07T07:15:00.000000000,G21,-14373.080177,18835.940824,-10458.515686,nan,nan,nan,139.184609,1.1775583812222953e-76
2024-01-07T07:15:00.000000000,G22,23074.606268,9199.728984,-8546.038022,nan,nan,nan,52.501444,1.398043286095289e-76
2024-01-07T07:15:00.000000000,G23,-19626.922572,-16466.651614,7389.664886,nan,nan,nan,130.555649,9.958313905313122e-43
2024-01-07T07:15:00.000000000,G24,10821.638078,-20005.371216,-13771.20732,nan,nan,nan,-409.074071,1.3139814790989607e-47
2024-01-07T07:15:00.000000000,G25,-12899.660461,-18858.19663,-14103.580313,nan,nan,nan,484.371755,2.5278134563291765e-52
2024-01-07T07:15:00.000000000,G26,-23204.058541,-536.889586,13091.425007,nan,nan,nan,202.578509,5.05221866268228e-86
2024-01-07T07:15:00.000000000,G28,-22650.461055,2733.615246,-13616.951315,nan,nan,nan,-91.491673,9.155765531990358e-72
2024-01-07T07:15:00.000000000,G29,-4885.099193,-24010.926107,10077.006397,nan,nan,nan,-609.015448,1.9570375621055643e+25
2024-01-07T07:15:00.000000000,G30,19925.356464,3564.149402,17452.430161,nan,nan,nan,-448.426384,1.2007652828717217e-71
2024-01-07T07:15:00.000000000,G31,-24707.05865,8793.662271,-5622.117454,nan,nan,nan,-227.145664,1.08779212101584e-71
2024-01-07T07:15:00.000000000,G32,-14514.907695,-7592.735818,-20756.050989,nan,nan,nan,-603.134944,1.797398270778372e-52
2024-01-07T07:30:00.000000000,G01,-6395.185258,18268.358227,-18383.32348,nan,nan,nan,165.46678,6.9452534777935e-310
2024-01-07T07:30:00.000000000,G02,-12482.503772,19945.96563,-11590.997347,nan,nan,nan,-504.504973,1.398043286095289e-76
2024-01-07T07:30:00.000000000,G03,-71.674537,15954.362604,-21398.564516,nan,nan,nan,109.214173,6.9452160814612e-310
2024-01-07T07:30:00.000000000,G04,-1654.701973,26227.666032,-3294.199208,nan,nan,nan,259.712899,3.004e-321
2024-01-07T07:30:00.000000000,G05,12390.911774,-10248.739153,20982.57407,nan,nan,nan,-157.042908,4.6828797167001e-310
2024-01-07T07:30:00.000000000,G06,22493.491068,-3788.916509,-13618.353162,nan,nan,nan,453.12846,nan
2024-01-07T07:30:00.000000000,G07,9086.310018,12791.524582,21918.84252,nan,nan,nan,-31.22841,0.0
2024-01-07T07:30:00.000000000,G08,-6164.372989,22817.110658,11593.19503,nan,nan,nan,-160.861853,3.046015273140737e+25
2024-01-07T07:30:00.000000000,G09,7715.823638,24022.415906,8116.825216,nan,nan,nan,50.973838,7.86640355944536e-67
2024-01-07T07:30:00.000000000,G10,-24346.507398,-10880.862898,-1781.346614,nan,nan,nan,-68.3495,1.3980432860952882e-76
2024-01-07T07:30:00.000000000,G11,23730.537442,-11406.828516,-3259.256983,nan,nan,nan,-530.678065,1.3980485469984268e-76
2024-01-07T07:30:00.000000000,G12,1325.745567,-16332.033171,-21201.872998,nan,nan,nan,-465.385438,2.407117237481659e-57
2024-01-07T07:30:00.000000000,G13,13048.747899,-15086.299005,17224.347736,nan,nan,nan,613.414212,1.281951557009175e-153
2024-01-07T07:30:00.000000000,G14,22961.817963,13474.427971,1423.135348,nan,nan,nan,291.989853,1.300675702860021e-90
2024-01-07T07:30:00.000000000,G15,3490.87877,-23506.234869,11152.568794,nan,nan,nan,114.719145,2.8994297186970255e-57
2024-01-07T07:30:00.000000000,G16,-18576.258722,3650.994848,18486.73874,nan,nan,nan,-389.122177,2.1089815902899424e-52
2024-01-07T07:30:00.000000000,G17,12485.620438,13991.296389,-18319.827976,nan,nan,nan,720.43924,3.938966234348147e-62
2024-01-07T07:30:00.000000000,G18,-9755.530241,-11441.612266,21918.057249,nan,nan,nan,-526.032128,1.8981325713811656e-52
2024-01-07T07:30:00.000000000,G19,14755.807642,4524.67731,-21837.857197,nan,nan,nan,423.132586,8.462887982583024e-53
2024-01-07T07:30:00.000000000,G20,22689.643689,-3123.402012,13358.316609,nan,nan,nan,392.762023,1.1775544201668336e-76
2024-01-07T07:30:00.000000000,G21,-15469.184458,19267.026547,-7822.633598,nan,nan,nan,139.18423,1.398043286095289e-76
2024-01-07T07:30:00.000000000,G22,23660.458565,9909.997736,-5833.683468,nan,nan,nan,52.495545,3.8888797439787064e-33
2024-01-07T07:30:00.000000000,G23,-18665.836519,-16178.223651,10031.9723,nan,nan,nan,130.562245,7.116341653309572e-38
2024-01-07T07:30:00.000000000,G24,12120.340779,-20620.948928,-11491.766798,nan,nan,nan,-409.080727,9.748076981291243e-72
2024-01-07T07:30:00.000000000,G25,-11337.75064,-18241.667564,-16133.328743,nan,nan,nan,484.372945,5.052218662682283e-86
2024-01-07T07:30:00.000000000,G26,-24357.136254,-1338.032923,10793.317122,nan,nan,nan,202.575439,9.155765565594115e-72
2024-01-07T07:30:00.000000000,G28,-21355.316972,1654.243808,-15724.525231,nan,nan,nan,-91.501651,1.957037562106117e+25
2024-01-07T07:30:00.000000000,G29,-4626.662841,-25008.142746,7430.864948,nan,nan,nan,-609.014838,1.130535300100429e-42
2024-01-07T07:30:00.000000000,G30,18247.529439,4766.64132,18923.792163,nan,nan,nan,-448.422288,1.313183813614233e-47
2024-01-07T07:30:00.000000000,G31,-24161.871464,8212.876195,-8292.065384,nan,nan,nan,-227.145699,4.4704173014247694e-33
2024-01-07T07:30:00.000000000,G32,-14515.514482,-9946.691182,-19764.77363,nan,nan,nan,-603.137691,1.3037115748833432e-76
2024-01-07T07:45:00.000000000,G01,-8069.220499,19261.722407,-16557.600495,nan,nan,nan,165.467632,6.9452534777611e-310
2024-01-07T07:45:00.000000000,G02,-13595.060455,20572.004222,-9058.315979,nan,nan,nan,-504.499817,0.0
2024-01-07T07:45:00.000000000,G03,-2302.424341,14955.134504,-21982.379623,nan,nan,nan,109.237748,3.781406365191179e+77
2024-01-07T07:45:00.000000000,G04,-1935.414362,25702.309483,-6097.106377,nan,nan,nan,259.721749,2.0056112790997986e-76
2024-01-07T07:45:00.000000000,G05,14565.92638,-9285.015264,20028.243942,nan,nan,nan,-157.043582,1.2076730856291633e-153
2024-01-07T07:45:00.000000000,G06,21176.022742,-2729.98215,-15789.869655,nan,nan,nan,453.116842,6.0135841800666e-154
2024-01-07T07:45:00.000000000,G07,7104.460245,14150.291011,21770.389649,nan,nan,nan,-31.237104,6.039690747703235e-154
2024-01-07T07:45:00.000000000,G08,-6592.098846,21371.185194,13906.772763,nan,nan,nan,-160.864998,6.554909140857642e-260
2024-01-07T07:45:00.000000000,G09,7551.037585,24832.193424,5406.432259,nan,nan,nan,50.984788,3.940868999713544e-62
2024-01-07T07:45:00.000000000,G10,-24330.704572,-11060.050492,1096.566707,nan,nan,nan,-68.351001,1.5736e-320
2024-01-07T07:45:00.000000000,G11,23406.344424,-10916.694089,-6061.67309,nan,nan,nan,-530.690974,6.945253477837e-310
2024-01-07T07:45:00.000000000,G12,3449.636669,-15218.330231,-21784.735503,nan,nan,nan,-465.388777,4.6828808832784e-310
2024-01-07T07:45:00.000000000,G13,13089.335747,-12976.272906,18837.995657,nan,nan,nan,613.417528,9.351438267796288e-67
2024-01-07T07:45:00.000000000,G14,22552.313224,13582.452496,4216.147635,nan,nan,nan,291.999105,4.064107161572669e-86
2024-01-07T07:45:00.000000000,G15,4130.456842,-22129.009353,13439.49214,nan,nan,nan,114.723069,2.002535980412126e-52
2024-01-07T07:45:00.000000000,G16,-20305.214371,2514.200733,16854.235309,nan,nan,nan,-389.115775,2.741987375193298e-57
2024-01-07T07:45:00.000000000,G17,12397.305087,16074.297256,-16618.771076,nan,nan,nan,720.437843,1.2082488379180782e-153
2024-01-07T07:45:00.000000000,G18,-7682.905292,-12844.499895,21949.322845,nan,nan,nan,-526.040575,2.8046826860842044e-33
2024-01-07T07:45:00.000000000,G19,14691.88743,6942.342157,-21264.103278,nan,nan,nan,423.137233,1.2564771924225564e-71
2024-01-07T07:45:00.000000000,G20,23974.865606,-2532.997337,11007.541523,nan,nan,nan,392.760553,5.59872507246425e-67
2024-01-07T07:45:00.000000000,G21,-16298.058522,19550.232121,-5041.851841,nan,nan,nan,139.183393,2.005381236318368e-52
2024-01-07T07:45:00.000000000,G22,24009.089631,10425.769926,-3017.969195,nan,nan,nan,52.489851,2.7388273254299336e-57
2024-01-07T07:45:00.000000000,G23,-17425.082704,-15828.461011,12503.55933,nan,nan,nan,130.568841,1.5528283312443287e-33
2024-01-07T07:45:00.000000000,G24,13188.181095,-21124.49963,-9014.060238,nan,nan,nan,-409.08729,2.0041639892490223e-52
2024-01-07T07:45:00.000000000,G25,-9554.363071,-17619.642953,-17894.683043,nan,nan,nan,484.374099,4.4638883685016314e-86
2024-01-07T07:45:00.000000000,G26,-25295.839749,-1984.714041,8311.813853,nan,nan,nan,202.572391,7.255614096924238e-43
2024-01-07T07:45:00.000000000,G28,-19939.554336,375.349934,-17561.839784,nan,nan,nan,-91.511608,9.692891223262125e-72
2024-01-07T07:45:00.000000000,G29,-4419.457462,-25709.464893,4655.897489,nan,nan,nan,-609.014593,6.013584181290927e-154
2024-01-07T07:45:00.000000000,G30,16508.190272,6133.530657,20075.197421,nan,nan,nan,-448.418212,1.657781876720321e-76
2024-01-07T07:45:00.000000000,G31,-23405.476926,7444.607535,-10823.599984,nan,nan,nan,-227.14593,1.3980472442440985e-76
2024-01-07T07:45:00.000000000,G32,-14626.087812,-12162.894885,-18429.629473,nan,nan,nan,-603.140415,1.0339867976038868e-47
2024-01-07T08:00:00.000000000,G01,-9512.416345,20214.320562,-14449.865426,nan,nan,nan,165.468467,6.9452534777611e-310
2024-01-07T08:00:00.000000000,G02,-14451.48718,21049.577976,-6364.475836,nan,nan,nan,-504.49507,0.0
2024-01-07T08:00:00.000000000,G03,-4628.095057,14065.711167,-22193.295352,nan,nan,nan,109.261226,5.158178558063924e-62
2024-01-07T08:00:00.000000000,G04,-2279.267066,24881.954813,-8794.198577,nan,nan,nan,259.730566,6.044192234699952e-154
2024-01-07T08:00:00.000000000,G05,16665.711648,-8480.181505,18724.892468,nan,nan,nan,-157.044751,6.013470374121978e-154
2024-01-07T08:00:00.000000000,G06,19738.023517,-1454.638122,-17689.509349,nan,nan,nan,453.105343,1.2844924929432674e-57
2024-01-07T08:00:00.000000000,G07,5219.556754,15589.877122,21262.099237,nan,nan,nan,-31.245366,3.781406365191179e+77
2024-01-07T08:00:00.000000000,G08,-7136.333325,19703.365116,15974.881013,nan,nan,nan,-160.8673,4.017712818482788e-57
2024-01-07T08:00:00.000000000,G09,7374.56042,25340.976654,2602.470833,nan,nan,nan,50.995687,1.4337506204749686e-153
2024-01-07T08:00:00.000000000,G10,-24024.88923,-11121.372449,3956.022991,nan,nan,nan,-68.352776,6.013601450468967e-154
2024-01-07T08:00:00.000000000,G11,22855.594363,-10227.229117,-8759.388888,nan,nan,nan,-530.703848,6.042604162136838e-154
2024-01-07T08:00:00.000000000,G12,5670.598859,-14200.35075,-22002.573935,nan,nan,nan,-465.392327,6.554909140857642e-260
2024-01-07T08:00:00.000000000,G13,13243.309934,-10706.038547,20119.874356,nan,nan,nan,613.421222,9.95309306078347e-43
2024-01-07T08:00:00.000000000,G14,21863.202434,13589.720026,6937.416775,nan,nan,nan,292.008339,3.5074464748081255e-33
2024-01-07T08:00:00.000000000,G15,4908.494471,-20543.772082,15485.949247,nan,nan,nan,114.726361,6.048550908407817e-154
2024-01-07T08:00:00.000000000,G16,-21906.844589,1563.508041,14929.963096,nan,nan,nan,-389.108855,1.6501945542958193e-153
2024-01-07T08:00:00.000000000,G17,12400.518435,17944.697539,-14620.969685,nan,nan,nan,720.437481,6.013470016999092e-154
2024-01-07T08:00:00.000000000,G18,-5702.099163,-14347.92395,21603.19087,nan,nan,nan,-526.049015,4.422257279128112e-62
2024-01-07T08:00:00.000000000,G19,14755.81196,9272.973466,-20332.65406,nan,nan,nan,423.142114,4.761927074217755e-38
2024-01-07T08:00:00.000000000,G20,25017.121356,-2062.534041,8466.08915,nan,nan,nan,392.75863,1.209711306519046e-153
2024-01-07T08:00:00.000000000,G21,-16870.82035,19648.361921,-2167.977137,nan,nan,nan,139.18196,5.516858878578385e-48
2024-01-07T08:00:00.000000000,G22,24094.00745,10773.907613,-149.012665,nan,nan,nan,52.483956,6.013470017005534e-154
2024-01-07T08:00:00.000000000,G23,-15914.895948,-15457.759471,14762.24863,nan,nan,nan,130.575482,4.419445730069568e-62
2024-01-07T08:00:00.000000000,G24,14027.238244,-21477.118662,-6379.924974,nan,nan,nan,-409.093949,2.3190147966415216e-52
2024-01-07T08:00:00.000000000,G25,-7573.270849,-17027.593053,-19358.57708,nan,nan,nan,484.375256,1.3124084713171864e-71
2024-01-07T08:00:00.000000000,G26,-25990.583945,-2498.929867,5689.471511,nan,nan,nan,202.56933,6.044152425004266e-154
2024-01-07T08:00:00.000000000,G28,-18447.522263,-1099.499147,-19097.391443,nan,nan,nan,-91.521578,6.013470018654221e-154
2024-01-07T08:00:00.000000000,G29,-4226.441087,-26101.573466,1800.235908,nan,nan,nan,-609.014411,1.0339852357610351e-47
2024-01-07T08:00:00.000000000,G30,14749.743067,7652.717143,20886.726914,nan,nan,nan,-448.414108,4.274797500914943e-33
2024-01-07T08:00:00.000000000,G31,-22473.268005,6473.061001,-13174.607532,nan,nan,nan,-227.146181,2.1106145217744372e-52
2024-01-07T08:00:00.000000000,G32,-14824.996312,-14199.791541,-16774.67056,nan,nan,nan,-603.143102,1.5065848321651875e-153
2024-01-07T08:15:00.000000000,G01,-10713.860398,21081.197436,-12094.777979,nan,nan,nan,165.469317,6.9452534777611e-310
2024-01-07T08:15:00.000000000,G02,-15063.492902,21341.226162,-3557.957234,nan,nan,nan,-504.490177,0.0
2024-01-07T08:15:00.000000000,G03,-7003.342157,13306.682144,-22027.438729,nan,nan,nan,109.284694,7.863488851260205e-67
2024-01-07T08:15:00.000000000,G04,-2719.152446,23787.906413,-11338.709368,nan,nan,nan,259.739389,6.005908653189243e-67
2024-01-07T08:15:00.000000000,G05,18642.396339,-7832.020974,17095.756596,nan,nan,nan,-157.045895,6.723118349279291e-67
2024-01-07T08:15:00.000000000,G06,18225.902998,33.438407,-19284.207752,nan,nan,nan,453.093848,6.746397014402004e-67
2024-01-07T08:15:00.000000000,G07,3462.688865,17076.635305,20400.706616,nan,nan,nan,-31.253866,5.068710244416218e-86
2024-01-07T08:15:00.000000000,G08,-7816.587731,17853.133385,17761.491828,nan,nan,nan,-160.869183,2.0019003998265037e-76
2024-01-07T08:15:00.000000000,G09,7149.095024,25546.527721,-246.495293,nan,nan,nan,51.006592,1.552856139819921e-33
2024-01-07T08:15:00.000000000,G10,-23420.795788,-11103.121356,6748.977111,nan,nan,nan,-68.354228,6.013572822993717e-154
2024-01-07T08:15:00.000000000,G11,22112.813882,-9319.856563,-11305.788852,nan,nan,nan,-530.716761,7.489664228742434e-67
2024-01-07T08:15:00.000000000,G12,7946.824134,-13300.731837,-21851.622961,nan,nan,nan,-465.395563,6.004561555723186e-67
2024-01-07T08:15:00.000000000,G13,13526.756522,-8321.918664,21047.595341,nan,nan,nan,613.424266,3.6715617954573505e-62
2024-01-07T08:15:00.000000000,G14,20892.396054,13533.003899,9540.625258,nan,nan,nan,292.017592,4.583249740255526e-72
2024-01-07T08:15:00.000000000,G15,5838.879613,-18790.086338,17254.487512,nan,nan,nan,114.729901,6.041245058803158e-154
2024-01-07T08:15:00.000000000,G16,-23338.330867,791.900478,12748.623423,nan,nan,nan,-389.10222,1.4833718568990597e-76
2024-01-07T08:15:00.000000000,G17,12465.610311,19567.915251,-12362.812385,nan,nan,nan,720.436893,9.728213152652502e-72
2024-01-07T08:15:00.000000000,G18,-3849.506213,-15917.636416,20885.054048,nan,nan,nan,-526.057446,3.859106258132629e-86
2024-01-07T08:15:00.000000000,G19,14932.873073,11471.801921,-19059.83127,nan,nan,nan,423.14683,1.501027726003694e-153
2024-01-07T08:15:00.000000000,G20,25788.312497,-1684.316976,5777.795164,nan,nan,nan,392.757278,1.5060250340891476e-153
2024-01-07T08:15:00.000000000,G21,-17207.249186,19529.353853,745.772246,nan,nan,nan,139.181349,4.563438689879939e-72
2024-01-07T08:15:00.000000000,G22,23896.325671,10986.638575,2722.599328,nan,nan,nan,52.478076,4.2612144112770444e-33
